sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,aim_fraction_colu,aim_fraction_arab,species_gambcolu_arabiensis,species_gambiae_coluzzii,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
AG0344-C,I-224,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.89,0.005,gamb_colu,intermediate,intermediate_gambiae_coluzzii,35.38119,-23.879887,5.6233397,-2.7318797,6.5014453,-0.30672726,-22.08842,16.639198,23.936813,-4.2650976
AG0296-C,I-473,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.955,0.004,gamb_colu,coluzzii,coluzzii,46.284264,-30.284828,6.6885877,11.798884,-4.6134973,12.51672,11.557007,-5.8169155,-12.504001,20.50164
AG0285-C,I-397,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.948,0.004,gamb_colu,coluzzii,coluzzii,39.906578,-29.517056,-0.35728788,2.024317,-2.0395129,-4.5634265,3.2574527,-4.1709747,-2.9987001,23.23097
AG0304-C,I-506,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.924,0.005,gamb_colu,coluzzii,coluzzii,33.35962,17.612995,-5.1847205,1.6019168,3.1440463,-1.8268224,2.090922,7.0905485,7.814401,3.345378
AG0349-C,I-300,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9259999999999999,0.004,gamb_colu,coluzzii,coluzzii,37.046314,-18.614561,-4.9117584,-1.4415853,0.111184776,-0.63679415,-6.666048,1.7220905,2.8983035,1.444445
AG0320-C,I-37,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.8959999999999999,0.006999999999999999,gamb_colu,intermediate,intermediate_gambiae_coluzzii,30.842009,53.950447,-11.161904,-1.3812938,-3.1573079,-6.072481,8.96295,-11.970441,-10.226786,7.576895
AG0323-C,I-41,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.953,0.004,gamb_colu,coluzzii,coluzzii,40.833317,-0.7184846,3.2672353,8.598355,-3.560989,14.765945,33.912884,-6.1915293,-20.129368,8.5029745
AG0373-C,O-379,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.93,0.004,gamb_colu,coluzzii,coluzzii,37.949177,-38.959446,-0.48534548,-0.3158673,-2.4017339,-10.193957,-6.224621,11.23659,6.48389,-3.7253847
AG0298-C,I-477,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.904,0.006,gamb_colu,coluzzii,coluzzii,28.72121,0.7397252,-5.184088,-8.453022,8.358494,-8.998542,-10.837864,-6.132417,20.030941,-3.8247378
AG0369-C,I-51,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.883,0.005,gamb_colu,intermediate,intermediate_gambiae_coluzzii,35.647415,-27.344488,1.9950114,-0.52214926,4.2443476,-11.775899,-30.193907,20.559479,14.341145,6.00232
AG0283-C,O-388,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.955,0.005,gamb_colu,coluzzii,coluzzii,28.208582,53.498344,-6.7590365,-5.0909867,10.666815,-11.920307,-28.159979,-6.0356317,-3.2609956,-19.62233
AG0275-C,O-350,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9359999999999999,0.003,gamb_colu,coluzzii,coluzzii,35.42422,-41.15943,5.883059,5.943014,-6.702888,0.5628772,-2.9096675,0.26153505,1.3510582,0.7741639
AG0272-C,O-339,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.92,0.005,gamb_colu,coluzzii,coluzzii,28.794348,39.736233,1.0462704,2.9327598,-12.352463,5.5307484,14.267592,-2.7209523,-19.621357,2.088988
AG0299-C,I-487,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.943,0.006,gamb_colu,coluzzii,coluzzii,27.127064,29.50469,-14.759324,-18.829763,-5.3186655,-12.890965,-6.4989066,2.6425257,0.2613118,4.044252
AG0315-C,O-514,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9229999999999999,0.004,gamb_colu,coluzzii,coluzzii,33.764545,-22.419563,-7.280023,-11.390691,5.385747,-5.029679,-14.56683,10.084064,-1.4234538,-27.32895
AG0353-C,I-312,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9470000000000001,0.004,gamb_colu,coluzzii,coluzzii,40.071743,-18.30234,7.482771,-11.192771,5.2362614,-3.9402204,-31.441868,0.5162615,25.171375,-14.221271
AG0318-C,I-32,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9179999999999999,0.005,gamb_colu,coluzzii,coluzzii,29.96178,18.13418,-2.2078025,-6.4366293,3.9727936,-6.0932937,-16.026323,1.5422466,6.112174,-4.3151693
AG0317-C,I-29,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9490000000000001,0.004,gamb_colu,coluzzii,coluzzii,30.27455,25.355188,-1.3389884,-2.5691614,5.7682133,-9.863589,-3.0573483,0.13408656,9.768582,-7.2202206
AG0374-C,O-394,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.9229999999999999,0.005,gamb_colu,coluzzii,coluzzii,29.28688,4.848854,1.366737,-25.078953,2.7340279,-14.301569,-23.838005,5.8833365,24.671947,-19.14206
AG0360-C,I-369,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.877,0.006,gamb_colu,intermediate,intermediate_gambiae_coluzzii,40.206196,-27.807444,8.969824,0.66142136,3.3813665,6.0443544,-5.7784476,-4.7668867,12.322278,5.333386
AG0341-C,I-72,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.932,0.005,gamb_colu,coluzzii,coluzzii,32.532658,35.96025,-1.8405606,3.2992468,2.9645996,7.428076,-6.2695484,-10.095319,14.988152,-9.640089
AG0302-C,O-503,Charles Godfray,"Gambia, The",Wali Kunda,2012,10,13.567,-14.917,F,AG1000G-GM-C,v3,0.945,0.005,gamb_colu,coluzzii,coluzzii,40.565975,-8.9126425,0.40869367,7.580072,4.5447354,-2.314813,-11.960279,3.922596,7.1474056,9.708658
