sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,aim_fraction_colu,aim_fraction_arab,species_gambcolu_arabiensis,species_gambiae_coluzzii,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
VBS00358-4651STDY7017207,GP199,Tovi Lehmann,Mali,Dallowere,2012,9,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.981,0.002,gamb_colu,coluzzii,coluzzii,3.0988264,-16.776726,-10.260762,-15.196666,-20.339876,11.888,9.630113,5.3804736,3.150523,-14.292349
VBS00359-4651STDY7017208,GP200,Tovi Lehmann,Mali,Dallowere,2012,9,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.985,0.002,gamb_colu,coluzzii,coluzzii,10.24394,-7.8838305,-5.813548,26.732437,35.221996,-3.1695356,-62.327454,0.7775067,-10.061413,-11.635133
VBS00361-4651STDY7017209,GP202,Tovi Lehmann,Mali,Dallowere,2012,10,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9670000000000001,0.003,gamb_colu,coluzzii,coluzzii,-20.962036,-2.026335,16.727623,61.651627,-90.33109,0.20447412,-105.92747,163.93637,-56.627926,17.538189
VBS00364-4651STDY7017211,GP205,Tovi Lehmann,Mali,Dallowere,2012,10,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.988,0.002,gamb_colu,coluzzii,coluzzii,17.961445,14.425076,26.480125,8.167435,8.930815,22.609861,14.570441,-52.363888,-32.131176,23.584772
VBS00365-4651STDY7017212,GP206,Tovi Lehmann,Mali,Dallowere,2012,10,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.983,0.002,gamb_colu,coluzzii,coluzzii,25.10933,-7.0684485,-22.895824,20.64183,48.957584,37.263126,-1.1134199,-15.1656275,-3.0450637,-6.126369
VBS00366-4651STDY7017213,GP207,Tovi Lehmann,Mali,Dallowere,2012,10,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9790000000000001,0.003,gamb_colu,coluzzii,coluzzii,9.473409,-0.009682306,19.748789,-2.3922424,-0.48283747,4.4346676,2.4601102,-6.294023,0.916895,0.0992879
VBS00367-4651STDY7017214,GP208,Tovi Lehmann,Mali,Dallowere,2012,10,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.977,0.002,gamb_colu,coluzzii,coluzzii,12.430388,8.129528,12.551218,-23.358587,-10.624633,19.368465,10.216693,5.284328,15.987045,17.609228
VBS00368-4651STDY7017215,GP209,Tovi Lehmann,Mali,Dallowere,2012,10,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.968,0.002,gamb_colu,coluzzii,coluzzii,-48.94952,13.38078,-25.283768,-0.38503477,17.77995,-10.860806,-25.667555,-3.628147,-17.380188,8.602544
VBS00370-4651STDY7017216,GP211,Tovi Lehmann,Mali,Dallowere,2012,10,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.977,0.002,gamb_colu,coluzzii,coluzzii,9.301544,-3.9865153,-1.5898256,17.735846,-14.968862,12.076434,3.5584028,3.692332,11.075891,-19.716772
VBS00371-4651STDY7017217,GP212,Tovi Lehmann,Mali,Dallowere,2012,10,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.976,0.003,gamb_colu,coluzzii,coluzzii,10.395255,-10.847675,-8.322085,1.5262339,-0.68104935,-4.410844,8.296321,-1.5597419,-1.2292331,-1.2800595
