sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,aim_fraction_colu,aim_fraction_arab,species_gambcolu_arabiensis,species_gambiae_coluzzii,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
VBS00361-4651STDY7017209,GP202,Tovi Lehmann,Mali,Dallowere,2012,10,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9670000000000001,0.003,gamb_colu,coluzzii,coluzzii,-4.3988123,5.075231,-33.26278,-8.823843,79.53473,-11.698497,37.962566,24.990849,-50.329247,-35.021965
VBS00364-4651STDY7017211,GP205,Tovi Lehmann,Mali,Dallowere,2012,10,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.988,0.002,gamb_colu,coluzzii,coluzzii,-3.6735382,-12.571158,-13.448494,-1.9093399,11.648537,47.803677,-11.22629,33.53264,-3.6385496,10.1621685
VBS00365-4651STDY7017212,GP206,Tovi Lehmann,Mali,Dallowere,2012,10,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.983,0.002,gamb_colu,coluzzii,coluzzii,-0.5236028,-7.6250286,19.75919,17.48072,-6.0025706,-2.6045063,10.087946,-11.285429,19.45318,-2.0850472
VBS00366-4651STDY7017213,GP207,Tovi Lehmann,Mali,Dallowere,2012,10,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9790000000000001,0.003,gamb_colu,coluzzii,coluzzii,-6.411184,-9.981292,10.109318,-5.2696586,7.1941032,14.062647,-3.395816,-1.5045116,20.424612,17.01236
VBS00367-4651STDY7017214,GP208,Tovi Lehmann,Mali,Dallowere,2012,10,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.977,0.002,gamb_colu,coluzzii,coluzzii,11.914662,-9.372751,7.0982366,9.611212,32.481857,-21.049719,9.79305,-37.600166,10.754628,15.511055
VBS00368-4651STDY7017215,GP209,Tovi Lehmann,Mali,Dallowere,2012,10,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.968,0.002,gamb_colu,coluzzii,coluzzii,5.985421,44.117325,-20.525171,15.49918,-13.27263,-6.745606,-12.186911,15.730153,32.66514,10.691584
VBS00370-4651STDY7017216,GP211,Tovi Lehmann,Mali,Dallowere,2012,10,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.977,0.002,gamb_colu,coluzzii,coluzzii,-2.4342391,-8.601997,-0.9846817,9.565724,20.029213,8.212011,0.6920771,10.769973,-2.641434,14.823727
VBS00371-4651STDY7017217,GP212,Tovi Lehmann,Mali,Dallowere,2012,10,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.976,0.003,gamb_colu,coluzzii,coluzzii,1.0133997,-19.793453,6.2723823,-16.915337,9.642673,-20.473356,22.36693,-4.05583,19.47735,-9.738792
VBS00373-4651STDY7017218,GP214,Tovi Lehmann,Mali,Dallowere,2012,11,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9790000000000001,0.003,gamb_colu,coluzzii,coluzzii,-4.0650754,-5.1775813,-14.136533,-16.503036,8.393283,12.563168,-8.58398,-35.31862,-47.55638,-38.97303
VBS00375-4651STDY7017220,GP216,Tovi Lehmann,Mali,Dallowere,2012,11,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.977,0.003,gamb_colu,coluzzii,coluzzii,-12.057092,-10.934802,9.475526,-24.994303,19.743353,-15.92713,0.7916787,-4.1142097,-2.2636015,18.070847
VBS00449-4651STDY7017223,GP290,Tovi Lehmann,Mali,Dallowere,2012,9,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9840000000000001,0.004,gamb_colu,coluzzii,coluzzii,-2.7199688,-11.243321,-3.1249251,-24.704542,-7.8621283,23.04047,-1.0685328,-14.689425,7.4280705,-11.421857
VBS00912-4651STDY7017225,GP753,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.972,0.002,gamb_colu,coluzzii,coluzzii,2.4936502,-19.566828,10.002662,1.3025315,-12.042614,4.1573973,-5.2050567,21.696653,-18.67147,23.81112
VBS00913-4651STDY7017226,GP754,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.987,0.002,gamb_colu,coluzzii,coluzzii,-6.069959,-3.3174934,9.81367,12.378026,-0.48114988,-4.4763174,6.6774974,-10.805422,-1.7967281,-4.8791428
VBS00916-4651STDY7017227,GP757,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.976,0.002,gamb_colu,coluzzii,coluzzii,1.767683,4.965252,-6.3881345,-21.852236,12.137423,-6.2270656,8.3754835,-35.113,13.877915,-22.260292
VBS00917-4651STDY7017228,GP758,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.983,0.002,gamb_colu,coluzzii,coluzzii,-8.591599,-9.437165,43.233223,-0.7338382,4.254307,-4.6702495,2.0238323,-8.793394,7.2571025,-9.286549
VBS00918-4651STDY7017229,GP759,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.981,0.002,gamb_colu,coluzzii,coluzzii,-2.680923,8.6494665,4.612447,29.629116,28.868711,-7.786553,2.7807155,-11.281906,-7.7101674,7.9432807
VBS00919-4651STDY7017230,GP760,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.98,0.002,gamb_colu,coluzzii,coluzzii,-1.1040471,-7.757615,2.4986556,-10.925929,6.815701,-16.704563,-4.850192,-2.8961573,-1.5481911,-2.2604885
VBS00920-4651STDY7017231,GP761,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.98,0.002,gamb_colu,coluzzii,coluzzii,6.957076,-4.295584,-9.143222,8.235473,-17.029835,-20.991398,-4.748867,9.142176,-3.2363536,-7.500662
VBS00922-4651STDY7017232,GP763,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9740000000000001,0.002,gamb_colu,coluzzii,coluzzii,7.7324033,5.5411696,-8.50997,5.5387645,-2.4202354,-4.4717765,18.562237,1.5883042,18.720448,-6.4636927
VBS00925-4651STDY7017233,GP766,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.983,0.002,gamb_colu,coluzzii,coluzzii,-7.1094627,-4.933832,-7.3500347,-24.294214,10.546805,-15.427484,8.513831,-10.747962,-25.522396,22.304916
VBS00926-4651STDY7017234,GP767,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9790000000000001,0.002,gamb_colu,coluzzii,coluzzii,3.9102962,-2.1514597,-1.2708648,17.606346,-13.20734,-7.1429124,-4.8614087,2.5147858,20.512413,7.93439
VBS00927-4651STDY7017235,GP768,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.987,0.002,gamb_colu,coluzzii,coluzzii,1.4133533,-12.241578,-2.8455234,4.957516,13.964351,-7.732868,0.6062703,-9.828117,-0.7119132,-1.8802377
VBS00928-4651STDY7017236,GP769,Tovi Lehmann,Mali,Dallowere,2014,5,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.976,0.002,gamb_colu,coluzzii,coluzzii,0.24136825,-6.7149167,9.384006,24.218695,-22.524986,6.6023817,8.586856,15.002558,0.3276364,13.423032
