sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,aim_fraction_colu,aim_fraction_arab,species_gambcolu_arabiensis,species_gambiae_coluzzii,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
AB0188-C,BFBana 7.2,Austin Burt,Burkina Faso,Bana,2012,7,11.232999999999999,-4.4719999999999995,F,AG1000G-BF-A,v3,0.977,0.002,gamb_colu,coluzzii,coluzzii,9.17307,6.417007,-1.4800183,1.4222147,-2.2259157,6.258841,-3.0193222,-2.4499393,-12.343222,-1.7322057
AB0189-C,BFBana 8.1,Austin Burt,Burkina Faso,Bana,2012,7,11.232999999999999,-4.4719999999999995,F,AG1000G-BF-A,v3,0.975,0.002,gamb_colu,coluzzii,coluzzii,6.2013116,4.2250338,5.899105,-0.3016348,-5.955631,-12.900112,7.6671944,2.169233,-9.276759,13.690829
AB0190-C,BFBana 8.2,Austin Burt,Burkina Faso,Bana,2012,7,11.232999999999999,-4.4719999999999995,F,AG1000G-BF-A,v3,0.976,0.002,gamb_colu,coluzzii,coluzzii,-0.00085609005,-2.5544996,9.612709,3.0054693,2.6126094,28.239027,-13.868797,12.16299,-2.822711,2.2303817
AB0191-Cx,BFBana 17.2,Austin Burt,Burkina Faso,Bana,2012,7,11.232999999999999,-4.4719999999999995,F,AG1000G-BF-A,v3,0.953,0.002,gamb_colu,coluzzii,coluzzii,1.8175403,5.812254,1.4969305,-5.755813,14.746121,14.035243,17.831688,42.46984,15.111343,-37.9378
AB0192-C,BFBana 17.3,Austin Burt,Burkina Faso,Bana,2012,7,11.232999999999999,-4.4719999999999995,F,AG1000G-BF-A,v3,0.986,0.002,gamb_colu,coluzzii,coluzzii,1.7160051,-2.7744036,-9.205947,8.31049,5.9909716,-10.569117,-11.595104,8.372671,16.780285,19.009386
AB0193-C,BFBana 18.1,Austin Burt,Burkina Faso,Bana,2012,7,11.232999999999999,-4.4719999999999995,F,AG1000G-BF-A,v3,0.983,0.002,gamb_colu,coluzzii,coluzzii,5.3451004,-7.423372,24.44612,1.317771,-13.518485,-2.428253,0.44866127,-24.01096,2.1445863,-11.862193
AB0194-C,BFBana 18.2,Austin Burt,Burkina Faso,Bana,2012,7,11.232999999999999,-4.4719999999999995,F,AG1000G-BF-A,v3,0.983,0.002,gamb_colu,coluzzii,coluzzii,4.3079715,4.479783,-9.703437,0.43750793,16.171087,-9.782009,-3.0625372,2.442675,-8.090262,8.9949465
AB0196-C,BFBana 19.2,Austin Burt,Burkina Faso,Bana,2012,7,11.232999999999999,-4.4719999999999995,F,AG1000G-BF-A,v3,0.98,0.002,gamb_colu,coluzzii,coluzzii,0.76146746,10.984545,-2.4372234,-11.146675,4.316377,-21.45865,-15.832546,4.157925,3.2795572,10.072562
AB0204-C,BFPala 58.1,Austin Burt,Burkina Faso,Pala,2012,7,11.15,-4.235,F,AG1000G-BF-A,v3,0.9790000000000001,0.002,gamb_colu,coluzzii,coluzzii,2.7195039,19.969694,-8.678213,-36.51637,1.9903996,4.3583016,-8.302862,-8.074738,-4.693109,10.214374
AB0209-C,BFBana 14.1,Austin Burt,Burkina Faso,Bana,2012,7,11.232999999999999,-4.4719999999999995,F,AG1000G-BF-A,v3,0.9790000000000001,0.002,gamb_colu,coluzzii,coluzzii,0.8553467,2.3977022,-4.540937,22.35353,12.767328,-27.453604,0.9566747,6.661838,15.115358,8.49908
AB0210-C,BFBana 14.2,Austin Burt,Burkina Faso,Bana,2012,7,11.232999999999999,-4.4719999999999995,F,AG1000G-BF-A,v3,0.978,0.002,gamb_colu,coluzzii,coluzzii,13.350749,-2.4294436,-14.125895,-23.226183,1.5246625,-1.4571028,2.0902178,-17.366907,6.2140203,9.622437
AB0212-C,BFBana 16.2,Austin Burt,Burkina Faso,Bana,2012,7,11.232999999999999,-4.4719999999999995,F,AG1000G-BF-A,v3,0.9840000000000001,0.002,gamb_colu,coluzzii,coluzzii,9.27158,-6.0635123,-37.92991,6.606467,-7.800566,-10.327848,-1.7182033,-13.374646,-6.804433,6.22692
AB0213-C,BFSour 59.3,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.976,0.002,gamb_colu,coluzzii,coluzzii,1.7345326,16.123894,-12.929549,3.4466333,-2.0379112,0.96079385,6.263226,16.505459,17.002388,-14.034145
AB0214-C,BFSour 46.1,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.975,0.002,gamb_colu,coluzzii,coluzzii,3.9433033,2.045806,-8.509747,6.1158805,-10.149645,-16.773527,-19.748823,-3.2558193,12.529765,-6.2815266
AB0215-C,BFSour 46.2,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.981,0.002,gamb_colu,coluzzii,coluzzii,-5.1214347,1.4928993,-7.5803843,-9.303706,1.4435822,-5.5613375,7.572918,-11.785327,-2.8171544,-1.269003
AB0216-C,BFSour 47.1,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.965,0.023,gamb_colu,coluzzii,coluzzii,-3.979896,-6.59209,4.4990067,10.167472,71.698105,-23.461792,-33.799294,6.676968,-4.6084247,-22.540483
AB0219-Cx,BFSour 54.3,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.985,0.002,gamb_colu,coluzzii,coluzzii,0.6959229,-1.0751349,-2.6410203,4.0318813,-4.96605,5.745235,-2.8906064,-19.90068,-0.04639949,2.2677846
AB0221-C,BFSour 55.2,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.975,0.002,gamb_colu,coluzzii,coluzzii,0.69213676,9.795833,-6.2444825,-14.818519,19.540226,7.475719,10.588514,-5.4725156,-5.6646,1.8184187
AB0222-C,BFSour 55.3,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.9640000000000001,0.002,gamb_colu,coluzzii,coluzzii,1.730753,-1.9117274,-6.1752853,2.5962892,-2.5852644,5.0685706,-0.57936406,9.235799,3.4773636,-10.822436
AB0223-C,BFSour 56.1,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.981,0.002,gamb_colu,coluzzii,coluzzii,-1.9524612,17.136139,-3.0346756,-3.1017857,2.4010239,-6.0123916,8.110949,1.6842453,4.4075003,0.44937816
AB0224-C,BFSour 57.1,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.975,0.003,gamb_colu,coluzzii,coluzzii,1.8006592,-1.1459826,-1.03546,-7.7708044,-0.032122165,2.3670897,26.06364,6.521291,-27.08173,-17.609785
AB0226-C,BFSour 57.3,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.985,0.002,gamb_colu,coluzzii,coluzzii,7.459694,5.6431565,12.79621,-15.60911,15.362651,15.026253,26.903536,-19.61691,-35.48547,30.429413
AB0227-Cx,BF11-2,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.9840000000000001,0.002,gamb_colu,coluzzii,coluzzii,4.008934,4.0369453,3.5452318,4.0671306,15.400679,5.8846664,13.556413,-3.1335797,5.3066216,2.510634
AB0229-C,BF11-4,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.9840000000000001,0.002,gamb_colu,coluzzii,coluzzii,3.100045,6.125098,10.576704,-3.2513294,-7.4341116,4.707957,31.801401,-4.8151546,-21.739546,15.09041
AB0230-Cx,BF11-6,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.977,0.002,gamb_colu,coluzzii,coluzzii,0.6718079,-17.039974,-0.19071549,2.3597493,7.196246,-13.938965,3.6275852,18.177553,-1.4257013,-20.750515
AB0234-C,BF11-10,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.978,0.002,gamb_colu,coluzzii,coluzzii,-2.5228667,-1.999284,6.8129206,-12.907603,-1.6243545,-10.667939,-35.860977,-37.276333,11.404309,-30.97041
AB0237-C,BF11-13,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.9790000000000001,0.002,gamb_colu,coluzzii,coluzzii,5.481482,1.6726103,0.248105,-5.1334996,-9.80731,12.068687,0.20684457,-12.732118,-9.651685,-6.3826
AB0240-C,BF11-16,Austin Burt,Burkina Faso,Souroukoudinga,2012,7,11.235,-4.535,F,AG1000G-BF-A,v3,0.982,0.002,gamb_colu,coluzzii,coluzzii,-0.46936166,2.1615498,-1.1477406,25.404512,-6.3894033,-15.916921,16.297419,4.125568,-8.447196,62.03893
